[I 2024-11-06 00:52:52,071] Using an existing study with name 'reproduct_sample08' instead of creating a new one.
[I 2024-11-06 00:57:41,274] Trial 9 finished with value: 0.33378561236842547 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.005409518357908091, 'nodeNum_02': 350, 'leaking_rate_02': 0.004189760233399122, 'nodeNum_03': 200, 'leaking_rate_03': 0.001229080070293329, 'nodeNum_04': 350, 'leaking_rate_04': 0.015216994943794457, 'tikhonov_beta': 2.001552369212182e-06, 'intensity': 1.7440027948163954}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:03:42,572] Trial 29 finished with value: 0.2884552108217656 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0010240774828200623, 'nodeNum_02': 600, 'leaking_rate_02': 0.07208068025761843, 'nodeNum_03': 450, 'leaking_rate_03': 0.024987540533907854, 'nodeNum_04': 600, 'leaking_rate_04': 0.083881491525189, 'tikhonov_beta': 9.671804369149558e-05, 'intensity': 0.662593758962697}. Best is trial 4 with value: 0.24990214266131328.
[I 2024-11-06 01:09:06,159] Trial 49 finished with value: 0.2592421138888621 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.0027314103334855747, 'nodeNum_02': 400, 'leaking_rate_02': 0.05451862182877597, 'nodeNum_03': 350, 'leaking_rate_03': 0.011967215374777643, 'nodeNum_04': 250, 'leaking_rate_04': 0.02185040559932347, 'tikhonov_beta': 1.668884696474557e-07, 'intensity': 1.22097779817878}. Best is trial 45 with value: 0.23625421486015064.
[I 2024-11-06 01:14:43,580] Trial 69 finished with value: 0.2633552320303298 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.01795772786461994, 'nodeNum_02': 550, 'leaking_rate_02': 0.014820498139971928, 'nodeNum_03': 400, 'leaking_rate_03': 0.04014578295298294, 'nodeNum_04': 350, 'leaking_rate_04': 0.046670331198247206, 'tikhonov_beta': 1.4098787323075303e-06, 'intensity': 0.7750974022109568}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:20:13,958] Trial 90 finished with value: 0.2366177755855915 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.013163521294101454, 'nodeNum_02': 450, 'leaking_rate_02': 0.0044195260933750395, 'nodeNum_03': 300, 'leaking_rate_03': 0.058317861734956206, 'nodeNum_04': 300, 'leaking_rate_04': 0.0748176970716883, 'tikhonov_beta': 2.866463437043143e-07, 'intensity': 1.9032351119667401}. Best is trial 51 with value: 0.2319129467406371.
[I 2024-11-06 01:25:43,822] Trial 110 finished with value: 0.2252776530975354 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.0238373096336353, 'nodeNum_02': 350, 'leaking_rate_02': 0.0034816788220900434, 'nodeNum_03': 250, 'leaking_rate_03': 0.09730620068787235, 'nodeNum_04': 400, 'leaking_rate_04': 0.07092395127706475, 'tikhonov_beta': 1.0187103106233182e-07, 'intensity': 1.976635058386721}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:31:12,113] Trial 128 finished with value: 0.23209423007276722 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.009532033955835878, 'nodeNum_02': 300, 'leaking_rate_02': 0.09669189014332183, 'nodeNum_03': 200, 'leaking_rate_03': 0.08762749666901352, 'nodeNum_04': 450, 'leaking_rate_04': 0.06531239170920783, 'tikhonov_beta': 2.012583404819633e-07, 'intensity': 1.9304357790903466}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:36:40,250] Trial 149 finished with value: 0.23676834224960172 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.00838117475003949, 'nodeNum_02': 250, 'leaking_rate_02': 0.07957423685486098, 'nodeNum_03': 150, 'leaking_rate_03': 0.09891667013119562, 'nodeNum_04': 450, 'leaking_rate_04': 0.06040228611012327, 'tikhonov_beta': 1.4999366415858578e-07, 'intensity': 0.9209894104703407}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:42:17,624] Trial 167 finished with value: 0.24070804487351807 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.006074276584258863, 'nodeNum_02': 250, 'leaking_rate_02': 0.07230373493482142, 'nodeNum_03': 150, 'leaking_rate_03': 0.08411768180569475, 'nodeNum_04': 500, 'leaking_rate_04': 0.0022622622678845627, 'tikhonov_beta': 1.7933426189519543e-07, 'intensity': 1.3388433968417812}. Best is trial 110 with value: 0.2252776530975354.
[I 2024-11-06 01:47:43,468] Trial 188 finished with value: 0.24396091754909224 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.004968302753075964, 'nodeNum_02': 200, 'leaking_rate_02': 0.06454386495444538, 'nodeNum_03': 200, 'leaking_rate_03': 0.06619170624129063, 'nodeNum_04': 450, 'leaking_rate_04': 0.016509343082830977, 'tikhonov_beta': 1.0088382892938893e-07, 'intensity': 1.8488963776779705}. Best is trial 185 with value: 0.22233802142868725.
[I 2024-11-06 01:53:11,459] Trial 208 finished with value: 0.2293097150055956 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.005551650405654123, 'nodeNum_02': 150, 'leaking_rate_02': 0.04475834701302012, 'nodeNum_03': 200, 'leaking_rate_03': 0.0020105370857963927, 'nodeNum_04': 550, 'leaking_rate_04': 0.09759599735874798, 'tikhonov_beta': 1.1966950150575011e-07, 'intensity': 1.9758328794754758}. Best is trial 189 with value: 0.22196394849377712.
