[I 2024-11-07 18:51:49,222] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 18:56:02,720] Trial 4 finished with value: 0.5693016294391474 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0042552871131142185, 'nodeNum_02': 500, 'leaking_rate_02': 0.0021102679164530704, 'nodeNum_03': 500, 'leaking_rate_03': 0.00889321805065556, 'nodeNum_04': 600, 'leaking_rate_04': 0.10177870142279666, 'tikhonov_beta': 2.286022540390622e-09, 'intensity': 2.8127369608736172}. Best is trial 1 with value: 0.2525442193697721.
[I 2024-11-07 19:01:23,359] Trial 24 finished with value: 0.25246148012046987 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01120857020374695, 'nodeNum_02': 400, 'leaking_rate_02': 0.02584147281516142, 'nodeNum_03': 250, 'leaking_rate_03': 0.016828951571612356, 'nodeNum_04': 500, 'leaking_rate_04': 0.012791638306487009, 'tikhonov_beta': 6.442023519456296e-07, 'intensity': 3.598426008261466}. Best is trial 8 with value: 0.2253558518694178.
[I 2024-11-07 19:06:59,137] Trial 44 finished with value: 0.2220072375203437 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.013782464778246158, 'nodeNum_02': 300, 'leaking_rate_02': 0.031911525563597984, 'nodeNum_03': 300, 'leaking_rate_03': 0.016538741759696322, 'nodeNum_04': 550, 'leaking_rate_04': 0.24394332870640237, 'tikhonov_beta': 3.991303991279341e-07, 'intensity': 4.985197278000807}. Best is trial 44 with value: 0.2220072375203437.
[I 2024-11-07 19:12:37,752] Trial 64 finished with value: 0.24808911741908754 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.001487321555244216, 'nodeNum_02': 600, 'leaking_rate_02': 0.0012142183078060044, 'nodeNum_03': 300, 'leaking_rate_03': 0.02063970194552697, 'nodeNum_04': 500, 'leaking_rate_04': 0.3954527739700665, 'tikhonov_beta': 2.966648385757886e-07, 'intensity': 4.0227836992013595}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:17:59,611] Trial 83 finished with value: 0.24032740770321637 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.00189882253405039, 'nodeNum_02': 400, 'leaking_rate_02': 0.14004716577326254, 'nodeNum_03': 350, 'leaking_rate_03': 0.043717402930978234, 'nodeNum_04': 150, 'leaking_rate_04': 0.15092575272904424, 'tikhonov_beta': 7.893994084200856e-08, 'intensity': 4.675232266344423}. Best is trial 57 with value: 0.2179151496612292.
[I 2024-11-07 19:23:20,400] Trial 103 finished with value: 0.22303864511221713 and parameters: {'nodeNum_01': 500, 'leaking_rate_01': 0.003295313223552598, 'nodeNum_02': 200, 'leaking_rate_02': 0.02792732422428043, 'nodeNum_03': 400, 'leaking_rate_03': 0.08323476226561938, 'nodeNum_04': 150, 'leaking_rate_04': 0.6029600876200716, 'tikhonov_beta': 4.0065458582742953e-08, 'intensity': 3.7197570928194885}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:28:42,911] Trial 123 finished with value: 0.24243029858042198 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.004936922839239433, 'nodeNum_02': 150, 'leaking_rate_02': 0.238085748213453, 'nodeNum_03': 450, 'leaking_rate_03': 0.06670225968009995, 'nodeNum_04': 150, 'leaking_rate_04': 0.11251133292735258, 'tikhonov_beta': 5.8352559046175434e-08, 'intensity': 3.4193497490648057}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:33:58,285] Trial 143 finished with value: 0.22042889052988224 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.00754945141867121, 'nodeNum_02': 250, 'leaking_rate_02': 0.18152255631890532, 'nodeNum_03': 400, 'leaking_rate_03': 0.00709731076360405, 'nodeNum_04': 200, 'leaking_rate_04': 0.18821832002848735, 'tikhonov_beta': 1.3255870921077813e-07, 'intensity': 4.797354672804975}. Best is trial 97 with value: 0.21526481779577486.
[I 2024-11-07 19:39:17,828] Trial 161 finished with value: 0.2804690685178934 and parameters: {'nodeNum_01': 250, 'leaking_rate_01': 0.0041348704865338684, 'nodeNum_02': 200, 'leaking_rate_02': 0.1566431996190449, 'nodeNum_03': 500, 'leaking_rate_03': 0.012231040633114431, 'nodeNum_04': 250, 'leaking_rate_04': 0.22423175990055438, 'tikhonov_beta': 1.4812927511875471e-08, 'intensity': 3.013724483557488}. Best is trial 151 with value: 0.21394422899201615.
[I 2024-11-07 19:44:39,621] Trial 181 finished with value: 0.2304791163919911 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.009303804774399812, 'nodeNum_02': 200, 'leaking_rate_02': 0.022295932102449345, 'nodeNum_03': 400, 'leaking_rate_03': 0.004629752097994257, 'nodeNum_04': 150, 'leaking_rate_04': 0.12095956564840757, 'tikhonov_beta': 9.934066529014738e-08, 'intensity': 3.575927118978285}. Best is trial 172 with value: 0.21026677483052886.
[I 2024-11-07 19:50:02,527] Trial 201 finished with value: 0.22241552804591844 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.0063936866728407605, 'nodeNum_02': 250, 'leaking_rate_02': 0.08130603256896755, 'nodeNum_03': 400, 'leaking_rate_03': 0.008520513790301358, 'nodeNum_04': 300, 'leaking_rate_04': 0.16032562351614893, 'tikhonov_beta': 3.176239208377048e-08, 'intensity': 4.108396158615247}. Best is trial 194 with value: 0.2079221796202857.
